('a', 'part</w>', 'the</w>', 'body</w>')
('a', 'pe</w>', 'in</w>', 'the</w>')
('a', 'pe</w>', 'is</w>', 'dead</w>')
('a', 'pe</w>', 'she</w>', 'shall</w>')
('a', 'pe</w>', 'to</w>', 'try</w>')
('a', 'pi', 'e', 'ce</w>')
('a', 'po', 'llo</w>', 'f')
('a', 'po', 'p', 'le')
('a', 'po', 'the', 'car')
('a', 'pol', 'lo', 'd')
('a', 'pr', 'on</w>', 'and</w>')
('a', 'pr', 'ons</w>', 'ru')
('a', 'pri', 'c', 'oc')
('a', 'pri', 'l</w>', 'never</w>')
('a', 'pri', 'l</w>', 'on</w>')
('a', 'pri', 'l</w>', 's</w>')
('a', 'pt</w>', 'and</w>', 'du')
('a', 'pt</w>', 'and</w>', 'true</w>')
('a', 'pt</w>', 'enough</w>', 'to</w>')
('a', 'pt</w>', 'one</w>', 'pla')
('a', 'pt</w>', 'thoughts</w>', 'of</w>')
('a', 'pt</w>', 'to</w>', 'be</w>')
('a', 'pt</w>', 'to</w>', 'quarre')
('a', 'qu', 'a</w>', 'vi')
('a', 'sc', 'end</w>', 'the</w>')
('a', 'scen', 'ded</w>', 'to</w>')
('a', 'scen', 'ds</w>', 'the</w>')
('a', 'ses</w>', 'that</w>', 'cry</w>')
('a', 'sh', 'ing</w>', 'b')
('a', 'sh', 'ore</w>', 'i</w>')
('a', 'sh</w>', 'we', 'd')
('a', 'sha', 'med</w>', 'i</w>')
('a', 'sha', 'med</w>', 'of</w>')
('a', 'sha', 'med</w>', 'to</w>')
('a', 'shes</w>', 'all</w>', 'be')
('a', 'shes</w>', 'of</w>', 'my</w>')
('a', 'shes</w>', 'thy</w>', 'eyes</w>')
('a', 'si', 'a</w>', 'from</w>')
('a', 'sion</w>', 'of</w>', 'his</w>')
('a', 'sion</w>', 'therefore</w>', 'hear</w>')
('a', 'sk', 'ed</w>', 'for</w>')
('a', 'sk', 'ed</w>', 'this</w>')
('a', 'sleep</w>', 'a</w>', 'light</w>')
('a', 'sleep</w>', 'and</w>', 'dro')
('a', 'sleep</w>', 'and</w>', 'this</w>')
('a', 'sleep</w>', 'charmian</w>', 'o</w>')
('a', 'sleep</w>', 'enter</w>', 'quince</w>')
('a', 'sleep</w>', 'enter</w>', 'titania</w>')
('a', 'sleep</w>', 'farewell</w>', 'to</w>')
('a', 'sleep</w>', 'i</w>', 'have</w>')
('a', 'sleep</w>', 'i</w>', 'see</w>')
('a', 'sleep</w>', 'in</w>', 'the</w>')
('a', 'sleep</w>', 'it</w>', 'is</w>')
('a', 'sleep</w>', 'lea', 'ves</w>')
('a', 'sleep</w>', 'ob', 'serve</w>')
('a', 'sleep</w>', 'or</w>', 'in</w>')
('a', 'sleep</w>', 'then</w>', 'to</w>')
('a', 'sleep</w>', 'where', 'to</w>')
('a', 'sp', '</w>', 'o</w>')
('a', 'sp', '</w>', 'to</w>')
('a', 'sp', '</w>', 'which</w>')
('a', 'sp', 'er', 'ate</w>')
('a', 'spe', 'ct</w>', 'a</w>')
('a', 'spe', 'ct</w>', 'and</w>')
('a', 'spe', 'ct</w>', 'of</w>')
('a', 'spe', 'ct</w>', 'that</w>')
('a', 'spi', 'c', 's</w>')
('a', 'spi', 'c</w>', 'in</w>')
('a', 'spi', 'c</w>', 'lea')
('a', 'spi', 'c</w>', 's</w>')
('a', 'spir', 'ed</w>', 'the</w>')
('a', 'ss</w>', 'am</w>', 'i</w>')
('a', 'ss</w>', 'bears</w>', 'gold</w>')
('a', 'ss</w>', 'if</w>', 'he</w>')
('a', 'ss</w>', 'if</w>', 'my</w>')
('a', 'ss</w>', 'lord</w>', 'polonius</w>')
('a', 'ss</w>', 'now</w>', 'o</w>')
('a', 'ss</w>', 'oberon</w>', 'there</w>')
('a', 'ss</w>', 'oberon</w>', 'this</w>')
('a', 'ss</w>', 'of</w>', 'me</w>')
('a', 'ss</w>', 's</w>', 'head</w>')
('a', 'ss</w>', 's</w>', 'no')
('a', 'ss</w>', 'to</w>', 'shake</w>')
('a', 'ss</w>', 'un', 'po')
('a', 'ss</w>', 'will</w>', 'not</w>')
('a', 'ssi', 'g', 'n</w>')
('a', 'ssi', 'g', 'ns</w>')
('a', 'ssi', 'st</w>', 'good</w>')
('a', 'ssi', 'st</w>', 'my</w>')
('a', 'ssi', 'st</w>', 'the</w>')
('a', 'ssi', 'stance</w>', 'do</w>')
('a', 'ssi', 'stant</w>', 'be</w>')
('a', 'ssi', 'stant</w>', 'do</w>')
('a', 'ssi', 'stant</w>', 'for</w>')
('a', 'ssi', 'sted</w>', 'by</w>')
('a', 'st</w>', 'ren', 'o')
('a', 'st</w>', 'thee</w>', 'death</w>')
('a', 'st</w>', 'who</w>', 'can</w>')
('a', 'ster', 'y</w>', 'two</w>')
('a', 'sting</w>', 'is</w>', 'an</w>')
('a', 'sting</w>', 'like</w>', 'a</w>')
('a', 'stra', 'y</w>', 'as</w>')
('a', 'sts</w>', 'can</w>', 'be</w>')
('a', 'than</w>', 'can</w>', 'swi')
('a', 'the</w>', 'her</w>', 'o</w>')
('a', 'the</w>', 'his</w>', 'vi')
('a', 'the</w>', 'this</w>', 'fo')
('a', 'thing</w>', 'i</w>', 'bear</w>')
('a', 'thing</w>', 'to</w>', 'the</w>')
('a', 'ti', 'c</w>', 'the</w>')
('a', 'tions</w>', 'are</w>', 'as</w>')
('a', 'tions</w>', 'the</w>', 's')
('a', 'tions</w>', 'tur', 'ns</w>')
('a', 'tions</w>', 'which</w>', 'is</w>')
('a', 'tive</w>', 'kis', 'ses</w>')
('a', 'un', 'di', 'ce</w>')
('a', 'un', 'ting</w>', 'up</w>')
('a', 'unt</w>', 'a</w>', 'do')
('a', 'unt</w>', 'have</w>', 'i</w>')
('a', 'unt</w>', 'mother</w>', 'are</w>')
('a', 'unt</w>', 'te', 'lling</w>')
('a', 'ur', 'or', 'a</w>')
('a', 'v', 'ou', 'ch</w>')
('a', 'v', 'ou', 'ches</w>')
('a', 'va', 'unt</w>', 'and</w>')
('a', 'va', 'unt</w>', 'be</w>')
('a', 'var', 'i', 'cious</w>')
('a', 'var', 'ice</w>', 'sti')
('a', 'var', 'ice</w>', 'that</w>')
('a', 'ven', 'ue</w>', 'to</w>')
('a', 'vo', 'i', 'ded</w>')
('a', 'vo', 'id</w>', 'and</w>')
('a', 'vo', 'id</w>', 'it</w>')
('a', 'vo', 'id</w>', 'o</w>')
('a', 'vo', 'id</w>', 'so</w>')
('a', 'vo', 'id</w>', 'the</w>')
('a', 'vo', 'id</w>', 'what</w>')
('a', 'w', 'ear', 'y</w>')
('a', 'w', 'l</w>', 'i</w>')
('a', 'w', 'ning</w>', 'pea')
('a', 'w', 'ry</w>', 'and</w>')
('a', 'w', 'ry</w>', 'i</w>')
('a', 'w</w>', 'b', 'one</w>')
('a', 'w</w>', 'first</w>', 'mou')
('a', 'w</w>', 'neither</w>', 'in</w>')
('a', 'wa', 'ked</w>', 'and</w>')
('a', 'wa', 'ked</w>', 'at</w>')
('a', 'wa', 'ked</w>', 'him</w>')
('a', 'wa', 'ked</w>', 'music</w>')
('a', 'wa', 'ked</w>', 'then</w>')
('a', 'wa', 'king</w>', 'and</w>')
('a', 'wa', 'king</w>', 'help</w>')
('a', 'wa', 'king</w>', 'here</w>')
('a', 'wa', 'king</w>', 'o</w>')
('a', 'wa', 'king</w>', 'what</w>')
('a', 'wa', 'king</w>', 'when</w>')
('a', 'wake</w>', 'a', 'wake</w>')
('a', 'wake</w>', 'all</w>', 'night</w>')
('a', 'wake</w>', 'and</w>', 'hast</w>')
('a', 'wake</w>', 'as</w>', 'from</w>')
('a', 'wake</w>', 'i</w>', 'here</w>')
('a', 'wake</w>', 'it</w>', 'seems</w>')
('a', 'wake</w>', 'let</w>', 's</w>')
('a', 'wake</w>', 'lysander</w>', 'a')
('a', 'wake</w>', 'puck</w>', 'then</w>')
('a', 'wake</w>', 'ring</w>', 'the</w>')
('a', 'wake</w>', 'shake</w>', 'off</w>')
('a', 'wake</w>', 'shall</w>', 'romeo</w>')
('a', 'wake</w>', 'the</w>', 'god</w>')
('a', 'wake</w>', 'the</w>', 'per')
('a', 'wake</w>', 'when</w>', 'i</w>')
('a', 'wards</w>', 'it</w>', 'and</w>')
('a', 'wards</w>', 'it</w>', 'shylock</w>')
